"scenario","region","basin","year","Units","value"
"ARM_Reference","China","ZiyaHe",2030,"2015$",109276290637.073
"ARM_Reference","China","ZiyaHe",2035,"2015$",112095254062.633
"ARM_Reference","China","ZiyaHe",2040,"2015$",113563123700.201
"ARM_Reference","China","ZiyaHe",2045,"2015$",113929851894.177
"ARM_Reference","China","ZiyaHe",2050,"2015$",113023004707.045
"ARM_Reference","Colombia","AmazonR",1975,"2015$",131883160.877462
"ARM_Reference","Colombia","AmazonR",1990,"2015$",190940664.356236
"ARM_Reference","Colombia","AmazonR",2005,"2015$",254235869.025895
"ARM_Reference","Colombia","AmazonR",2010,"2015$",274613289.328225
"ARM_Reference","Colombia","AmazonR",2015,"2015$",331934325.420968
"ARM_Reference","Colombia","AmazonR",2020,"2015$",361125905.26482
"ARM_Reference","Colombia","AmazonR",2025,"2015$",384716482.319141
"ARM_Reference","Colombia","AmazonR",2030,"2015$",410635894.4385
"ARM_Reference","Colombia","AmazonR",2035,"2015$",443775317.990998
"ARM_Reference","Colombia","AmazonR",2040,"2015$",479217249.088463
"ARM_Reference","Colombia","AmazonR",2045,"2015$",516480479.461105
"ARM_Reference","Colombia","AmazonR",2050,"2015$",549865112.663914
"ARM_Reference","Colombia","ColEcuaCst",1975,"2015$",502238486.052625
"ARM_Reference","Colombia","ColEcuaCst",1990,"2015$",721257318.262425
"ARM_Reference","Colombia","ColEcuaCst",2005,"2015$",942187014.950905
"ARM_Reference","Colombia","ColEcuaCst",2010,"2015$",1001400560.9221
"ARM_Reference","Colombia","ColEcuaCst",2015,"2015$",1215191512.37391
"ARM_Reference","Colombia","ColEcuaCst",2020,"2015$",1322508128.77617
"ARM_Reference","Colombia","ColEcuaCst",2025,"2015$",1409311021.20967
"ARM_Reference","Colombia","ColEcuaCst",2030,"2015$",1507281223.07161
"ARM_Reference","Colombia","ColEcuaCst",2035,"2015$",1619771188.24965
"ARM_Reference","Colombia","ColEcuaCst",2040,"2015$",1747725002.80048
"ARM_Reference","Colombia","ColEcuaCst",2045,"2015$",1887172502.4359
"ARM_Reference","Colombia","ColEcuaCst",2050,"2015$",2013086503.11043
"ARM_Reference","Colombia","MagdalenaR",1975,"2015$",3490416335.658
"ARM_Reference","Colombia","MagdalenaR",1990,"2015$",5051430115.0845
"ARM_Reference","Colombia","MagdalenaR",2005,"2015$",6546463786.3261
"ARM_Reference","Colombia","MagdalenaR",2010,"2015$",6940615402.45133
"ARM_Reference","Colombia","MagdalenaR",2015,"2015$",8248702134.53055
"ARM_Reference","Colombia","MagdalenaR",2020,"2015$",8952946173.02559
"ARM_Reference","Colombia","MagdalenaR",2025,"2015$",9468679503.66216
"ARM_Reference","Colombia","MagdalenaR",2030,"2015$",10036152323.9854
"ARM_Reference","Colombia","MagdalenaR",2035,"2015$",10649459245.52
"ARM_Reference","Colombia","MagdalenaR",2040,"2015$",11333103926.514
"ARM_Reference","Colombia","MagdalenaR",2045,"2015$",12062178426.3653
"ARM_Reference","Colombia","MagdalenaR",2050,"2015$",12702825918.8995
"ARM_Reference","Colombia","OrinocoR",1975,"2015$",810038515.394573
"ARM_Reference","Colombia","OrinocoR",1990,"2015$",1155740070.74554
"ARM_Reference","Colombia","OrinocoR",2005,"2015$",1486068062.77346
"ARM_Reference","Colombia","OrinocoR",2010,"2015$",1608037654.96651
"ARM_Reference","Colombia","OrinocoR",2015,"2015$",1915026866.64313
"ARM_Reference","Colombia","OrinocoR",2020,"2015$",2076611891.49337
"ARM_Reference","Colombia","OrinocoR",2025,"2015$",2193523044.67889
"ARM_Reference","Colombia","OrinocoR",2030,"2015$",2319519845.76428
"ARM_Reference","Colombia","OrinocoR",2035,"2015$",2443547951.22648
"ARM_Reference","Colombia","OrinocoR",2040,"2015$",2572927148.89715
"ARM_Reference","Colombia","OrinocoR",2045,"2015$",2703528505.13039
"ARM_Reference","Colombia","OrinocoR",2050,"2015$",2813315636.26093
"ARM_Reference","Colombia","SAmerCstN",1975,"2015$",463211185.64833
"ARM_Reference","Colombia","SAmerCstN",1990,"2015$",678938924.41655
"ARM_Reference","Colombia","SAmerCstN",2005,"2015$",866618152.714055
"ARM_Reference","Colombia","SAmerCstN",2010,"2015$",914735280.904165
"ARM_Reference","Colombia","SAmerCstN",2015,"2015$",1106340134.70494
"ARM_Reference","Colombia","SAmerCstN",2020,"2015$",1210546823.784
"ARM_Reference","Colombia","SAmerCstN",2025,"2015$",1289248631.37295
"ARM_Reference","Colombia","SAmerCstN",2030,"2015$",1376288947.16465
"ARM_Reference","Colombia","SAmerCstN",2035,"2015$",1469173719.1914
"ARM_Reference","Colombia","SAmerCstN",2040,"2015$",1573943556.34448
"ARM_Reference","Colombia","SAmerCstN",2045,"2015$",1687399828.42471
"ARM_Reference","Colombia","SAmerCstN",2050,"2015$",1788486411.83554
"ARM_Reference","EU-12","AdrBlkSea",1975,"2015$",2041796350.615
"ARM_Reference","EU-12","AdrBlkSea",1990,"2015$",1917853284.79255
"ARM_Reference","EU-12","AdrBlkSea",2005,"2015$",1198687097.69515
"ARM_Reference","EU-12","AdrBlkSea",2010,"2015$",1345429897.01697
"ARM_Reference","EU-12","AdrBlkSea",2015,"2015$",1621336119.55396
"ARM_Reference","EU-12","AdrBlkSea",2020,"2015$",1736700827.2973
"ARM_Reference","EU-12","AdrBlkSea",2025,"2015$",1810979352.05505
"ARM_Reference","EU-12","AdrBlkSea",2030,"2015$",1844803783.91332
"ARM_Reference","EU-12","AdrBlkSea",2035,"2015$",1913541815.3335
"ARM_Reference","EU-12","AdrBlkSea",2040,"2015$",1997995798.44595
"ARM_Reference","EU-12","AdrBlkSea",2045,"2015$",2106949176.45175
"ARM_Reference","EU-12","AdrBlkSea",2050,"2015$",2216400954.82875
"ARM_Reference","EU-12","BalticSea",1975,"2015$",819192260.811538
"ARM_Reference","EU-12","BalticSea",1990,"2015$",755005279.169425
"ARM_Reference","EU-12","BalticSea",2005,"2015$",729339676.873325
"ARM_Reference","EU-12","BalticSea",2010,"2015$",870149575.076043
"ARM_Reference","EU-12","BalticSea",2015,"2015$",1137527054.52771
"ARM_Reference","EU-12","BalticSea",2020,"2015$",1189269730.04712
"ARM_Reference","EU-12","BalticSea",2025,"2015$",1274915380.5628
"ARM_Reference","EU-12","BalticSea",2030,"2015$",1313496390.54223
"ARM_Reference","EU-12","BalticSea",2035,"2015$",1365131851.50429
"ARM_Reference","EU-12","BalticSea",2040,"2015$",1421214559.80798
"ARM_Reference","EU-12","BalticSea",2045,"2015$",1494338162.89242
"ARM_Reference","EU-12","BalticSea",2050,"2015$",1582604152.70906
"ARM_Reference","EU-12","DanubeR",1975,"2015$",14055064107.8505
"ARM_Reference","EU-12","DanubeR",1990,"2015$",15914084647.412
"ARM_Reference","EU-12","DanubeR",2005,"2015$",14319186297.7457
"ARM_Reference","EU-12","DanubeR",2010,"2015$",14357270213.5629
"ARM_Reference","EU-12","DanubeR",2015,"2015$",16313635227.5442
"ARM_Reference","EU-12","DanubeR",2020,"2015$",17231571810.5614
"ARM_Reference","EU-12","DanubeR",2025,"2015$",17903914133.6457
"ARM_Reference","EU-12","DanubeR",2030,"2015$",18221976237.4448
"ARM_Reference","EU-12","DanubeR",2035,"2015$",18679455564.7822
"ARM_Reference","EU-12","DanubeR",2040,"2015$",19309257382.9583
"ARM_Reference","EU-12","DanubeR",2045,"2015$",20184856804.7547
"ARM_Reference","EU-12","DanubeR",2050,"2015$",21075698401.4162
"ARM_Reference","EU-12","DaugavaR",1975,"2015$",194331004.339853
"ARM_Reference","EU-12","DaugavaR",1990,"2015$",181575153.202519
"ARM_Reference","EU-12","DaugavaR",2005,"2015$",154090017.547639
"ARM_Reference","EU-12","DaugavaR",2010,"2015$",175634713.887256
"ARM_Reference","EU-12","DaugavaR",2015,"2015$",223702740.771468
"ARM_Reference","EU-12","DaugavaR",2020,"2015$",235344940.17518
"ARM_Reference","EU-12","DaugavaR",2025,"2015$",292499204.52722
"ARM_Reference","EU-12","DaugavaR",2030,"2015$",319075039.339164
"ARM_Reference","EU-12","DaugavaR",2035,"2015$",344560687.061047
"ARM_Reference","EU-12","DaugavaR",2040,"2015$",366982253.037584
"ARM_Reference","EU-12","DaugavaR",2045,"2015$",401586396.812958
"ARM_Reference","EU-12","DaugavaR",2050,"2015$",456398625.47719
"ARM_Reference","EU-12","DniesterR",1975,"2015$",578048.036251
"ARM_Reference","EU-12","DniesterR",1990,"2015$",505972.6040425
"ARM_Reference","EU-12","DniesterR",2005,"2015$",340341.2946885
"ARM_Reference","EU-12","DniesterR",2010,"2015$",336022.0185875
"ARM_Reference","EU-12","DniesterR",2015,"2015$",340574.7486085
"ARM_Reference","EU-12","DniesterR",2020,"2015$",359792.041343434
"ARM_Reference","EU-12","DniesterR",2025,"2015$",383380.879417429
"ARM_Reference","EU-12","DniesterR",2030,"2015$",395060.975972971
"ARM_Reference","EU-12","DniesterR",2035,"2015$",408163.124924574
"ARM_Reference","EU-12","DniesterR",2040,"2015$",422893.784283516
"ARM_Reference","EU-12","DniesterR",2045,"2015$",443075.196783253
"ARM_Reference","EU-12","DniesterR",2050,"2015$",464750.598040158
"ARM_Reference","EU-12","DnkGrmCst",1975,"2015$",2888110.0778355
"ARM_Reference","EU-12","DnkGrmCst",1990,"2015$",3227595.319053
"ARM_Reference","EU-12","DnkGrmCst",2005,"2015$",2831914.0329256
"ARM_Reference","EU-12","DnkGrmCst",2010,"2015$",3042925.00715
"ARM_Reference","EU-12","DnkGrmCst",2015,"2015$",3280941.7742535
"ARM_Reference","EU-12","DnkGrmCst",2020,"2015$",3460369.15079603
"ARM_Reference","EU-12","DnkGrmCst",2025,"2015$",3635018.35237643
"ARM_Reference","EU-12","DnkGrmCst",2030,"2015$",3729301.27000709
"ARM_Reference","EU-12","DnkGrmCst",2035,"2015$",3818982.36111686
"ARM_Reference","EU-12","DnkGrmCst",2040,"2015$",3932937.44178462
"ARM_Reference","EU-12","DnkGrmCst",2045,"2015$",4084154.71186047
"ARM_Reference","EU-12","DnkGrmCst",2050,"2015$",4240931.85285082
"ARM_Reference","EU-12","ElbeR",1975,"2015$",1686829693.99248
"ARM_Reference","EU-12","ElbeR",1990,"2015$",1943363967.74709
"ARM_Reference","EU-12","ElbeR",2005,"2015$",1613937152.08922
"ARM_Reference","EU-12","ElbeR",2010,"2015$",1655671359.40529
"ARM_Reference","EU-12","ElbeR",2015,"2015$",1835857941.98892
"ARM_Reference","EU-12","ElbeR",2020,"2015$",1934818392.24111
"ARM_Reference","EU-12","ElbeR",2025,"2015$",2045384935.66844
"ARM_Reference","EU-12","ElbeR",2030,"2015$",2099743107.6211
"ARM_Reference","EU-12","ElbeR",2035,"2015$",2161210337.80662
"ARM_Reference","EU-12","ElbeR",2040,"2015$",2244113533.67876
"ARM_Reference","EU-12","ElbeR",2045,"2015$",2357261200.68219
"ARM_Reference","EU-12","ElbeR",2050,"2015$",2480975090.08868
"ARM_Reference","EU-12","MeditE",1975,"2015$",258802982.71976
"ARM_Reference","EU-12","MeditE",1990,"2015$",281261903.2335
"ARM_Reference","EU-12","MeditE",2005,"2015$",220131967.9195
"ARM_Reference","EU-12","MeditE",2010,"2015$",159518350.4355
"ARM_Reference","EU-12","MeditE",2015,"2015$",152720323.0945
"ARM_Reference","EU-12","MeditE",2020,"2015$",145629957.4828
"ARM_Reference","EU-12","MeditE",2025,"2015$",164669816.677608
"ARM_Reference","EU-12","MeditE",2030,"2015$",173841724.029774
"ARM_Reference","EU-12","MeditE",2035,"2015$",181621908.504754
"ARM_Reference","EU-12","MeditE",2040,"2015$",189589753.221302
"ARM_Reference","EU-12","MeditE",2045,"2015$",200594848.612508
"ARM_Reference","EU-12","MeditE",2050,"2015$",218897492.126831
"ARM_Reference","EU-12","NarvaR",1975,"2015$",168227352.545281
"ARM_Reference","EU-12","NarvaR",1990,"2015$",153067040.006021
"ARM_Reference","EU-12","NarvaR",2005,"2015$",125592950.670948
"ARM_Reference","EU-12","NarvaR",2010,"2015$",147660909.976923
"ARM_Reference","EU-12","NarvaR",2015,"2015$",202381587.618357
"ARM_Reference","EU-12","NarvaR",2020,"2015$",210461221.218649
"ARM_Reference","EU-12","NarvaR",2025,"2015$",221064965.045617
"ARM_Reference","EU-12","NarvaR",2030,"2015$",225296694.358416
"ARM_Reference","EU-12","NarvaR",2035,"2015$",233174453.355086
"ARM_Reference","EU-12","NarvaR",2040,"2015$",241997066.737319
"ARM_Reference","EU-12","NarvaR",2045,"2015$",252548497.078195
"ARM_Reference","EU-12","NarvaR",2050,"2015$",263522079.2616
"ARM_Reference","EU-12","NemanR",1975,"2015$",652901827.402937
"ARM_Reference","EU-12","NemanR",1990,"2015$",608981764.588733
"ARM_Reference","EU-12","NemanR",2005,"2015$",698065906.585467
"ARM_Reference","EU-12","NemanR",2010,"2015$",798100945.755902
"ARM_Reference","EU-12","NemanR",2015,"2015$",1021499487.62142
"ARM_Reference","EU-12","NemanR",2020,"2015$",1094230436.98938
"ARM_Reference","EU-12","NemanR",2025,"2015$",1176968406.03996
"ARM_Reference","EU-12","NemanR",2030,"2015$",1223455632.70256
"ARM_Reference","EU-12","NemanR",2035,"2015$",1274550225.46712
"ARM_Reference","EU-12","NemanR",2040,"2015$",1331680982.46361
"ARM_Reference","EU-12","NemanR",2045,"2015$",1402711511.90858
"ARM_Reference","EU-12","NemanR",2050,"2015$",1478024649.76793
"ARM_Reference","EU-12","OderR",1975,"2015$",5532159101.47726
"ARM_Reference","EU-12","OderR",1990,"2015$",5621649699.1443
"ARM_Reference","EU-12","OderR",2005,"2015$",4664084797.57959
"ARM_Reference","EU-12","OderR",2010,"2015$",4870965368.20331
"ARM_Reference","EU-12","OderR",2015,"2015$",5284035089.00495
"ARM_Reference","EU-12","OderR",2020,"2015$",5566785257.77357
"ARM_Reference","EU-12","OderR",2025,"2015$",5819711597.46147
"ARM_Reference","EU-12","OderR",2030,"2015$",5968307275.20949
"ARM_Reference","EU-12","OderR",2035,"2015$",6095340321.1733
"ARM_Reference","EU-12","OderR",2040,"2015$",6271834382.18415
"ARM_Reference","EU-12","OderR",2045,"2015$",6515898409.06605
"ARM_Reference","EU-12","OderR",2050,"2015$",6762573850.1187
"ARM_Reference","EU-12","PolandCst",1975,"2015$",1071678246.71997
"ARM_Reference","EU-12","PolandCst",1990,"2015$",1144049062.00216
"ARM_Reference","EU-12","PolandCst",2005,"2015$",960966299.698839
"ARM_Reference","EU-12","PolandCst",2010,"2015$",1017620161.8225
"ARM_Reference","EU-12","PolandCst",2015,"2015$",1079544327.88779
"ARM_Reference","EU-12","PolandCst",2020,"2015$",900843571.495103
"ARM_Reference","EU-12","PolandCst",2025,"2015$",928217179.4547
"ARM_Reference","EU-12","PolandCst",2030,"2015$",924641502.925996
"ARM_Reference","EU-12","PolandCst",2035,"2015$",929035876.524253
"ARM_Reference","EU-12","PolandCst",2040,"2015$",935710066.087063
"ARM_Reference","EU-12","PolandCst",2045,"2015$",944526283.595072
"ARM_Reference","EU-12","PolandCst",2050,"2015$",967192910.779181
"ARM_Reference","EU-12","WislaR",1975,"2015$",8680362331.49274
"ARM_Reference","EU-12","WislaR",1990,"2015$",8064615992.04636
"ARM_Reference","EU-12","WislaR",2005,"2015$",5831607001.09068
"ARM_Reference","EU-12","WislaR",2010,"2015$",5853140384.55097
"ARM_Reference","EU-12","WislaR",2015,"2015$",5913283639.51668
"ARM_Reference","EU-12","WislaR",2020,"2015$",6243722760.60645
"ARM_Reference","EU-12","WislaR",2025,"2015$",6574155048.96144
"ARM_Reference","EU-12","WislaR",2030,"2015$",6774028546.15437
"ARM_Reference","EU-12","WislaR",2035,"2015$",6926952842.71423
"ARM_Reference","EU-12","WislaR",2040,"2015$",7110319257.10452
"ARM_Reference","EU-12","WislaR",2045,"2015$",7353056016.52876
"ARM_Reference","EU-12","WislaR",2050,"2015$",7612346715.19699
"ARM_Reference","EU-15","AdrBlkSea",1975,"2015$",6222485132.75788
"ARM_Reference","EU-15","AdrBlkSea",1990,"2015$",9442852402.92803
"ARM_Reference","EU-15","AdrBlkSea",2005,"2015$",9394589157.51714
"ARM_Reference","EU-15","AdrBlkSea",2010,"2015$",8647640222.5815
"ARM_Reference","EU-15","AdrBlkSea",2015,"2015$",8310560013.08344
"ARM_Reference","EU-15","AdrBlkSea",2020,"2015$",8711118557.36944
"ARM_Reference","EU-15","AdrBlkSea",2025,"2015$",9184677366.04716
"ARM_Reference","EU-15","AdrBlkSea",2030,"2015$",9460901911.32155
"ARM_Reference","EU-15","AdrBlkSea",2035,"2015$",9809846515.07983
"ARM_Reference","EU-15","AdrBlkSea",2040,"2015$",10251194723.3066
"ARM_Reference","EU-15","AdrBlkSea",2045,"2015$",10842827097.8642
"ARM_Reference","EU-15","AdrBlkSea",2050,"2015$",11424916911.3188
"ARM_Reference","EU-15","DanubeR",1975,"2015$",3899296671.01629
"ARM_Reference","EU-15","DanubeR",1990,"2015$",4892415172.58966
"ARM_Reference","EU-15","DanubeR",2005,"2015$",5334382964.35674
"ARM_Reference","EU-15","DanubeR",2010,"2015$",5537287273.24307
"ARM_Reference","EU-15","DanubeR",2015,"2015$",5280120731.6662
"ARM_Reference","EU-15","DanubeR",2020,"2015$",5435388359.10348
"ARM_Reference","EU-15","DanubeR",2025,"2015$",5649681347.41486
"ARM_Reference","EU-15","DanubeR",2030,"2015$",5711492044.35501
"ARM_Reference","EU-15","DanubeR",2035,"2015$",5787946197.85125
"ARM_Reference","EU-15","DanubeR",2040,"2015$",5991995714.42452
"ARM_Reference","EU-15","DanubeR",2045,"2015$",6388334315.73132
"ARM_Reference","EU-15","DanubeR",2050,"2015$",6781597502.85191
"ARM_Reference","EU-15","DnkGrmCst",1975,"2015$",3059522201.30384
"ARM_Reference","EU-15","DnkGrmCst",1990,"2015$",5041657449.85441
"ARM_Reference","EU-15","DnkGrmCst",2005,"2015$",5080444941.76436
"ARM_Reference","EU-15","DnkGrmCst",2010,"2015$",5304693081.65184
"ARM_Reference","EU-15","DnkGrmCst",2015,"2015$",5693615050.97035
"ARM_Reference","EU-15","DnkGrmCst",2020,"2015$",5759253253.25692
"ARM_Reference","EU-15","DnkGrmCst",2025,"2015$",5853855628.2958
"ARM_Reference","EU-15","DnkGrmCst",2030,"2015$",5820383481.71826
"ARM_Reference","EU-15","DnkGrmCst",2035,"2015$",5956986819.58345
"ARM_Reference","EU-15","DnkGrmCst",2040,"2015$",6152216724.20871
"ARM_Reference","EU-15","DnkGrmCst",2045,"2015$",6439588169.34661
"ARM_Reference","EU-15","DnkGrmCst",2050,"2015$",6747645188.52913
"ARM_Reference","EU-15","DouroR",1975,"2015$",4626708757.55312
"ARM_Reference","EU-15","DouroR",1990,"2015$",5771190590.27742
"ARM_Reference","EU-15","DouroR",2005,"2015$",6341025731.64431
"ARM_Reference","EU-15","DouroR",2010,"2015$",5997822505.46171
"ARM_Reference","EU-15","DouroR",2015,"2015$",6589050356.39935
"ARM_Reference","EU-15","DouroR",2020,"2015$",6845633492.63378
"ARM_Reference","EU-15","DouroR",2025,"2015$",7102293521.20779
"ARM_Reference","EU-15","DouroR",2030,"2015$",7288739196.8969
"ARM_Reference","EU-15","DouroR",2035,"2015$",7495552797.01013
"ARM_Reference","EU-15","DouroR",2040,"2015$",7747368126.8351
"ARM_Reference","EU-15","DouroR",2045,"2015$",8068109038.77877
"ARM_Reference","EU-15","DouroR",2050,"2015$",8368704119.44005
"ARM_Reference","EU-15","EbroR",1975,"2015$",3636576335.70412
"ARM_Reference","EU-15","EbroR",1990,"2015$",4786302036.48454
"ARM_Reference","EU-15","EbroR",2005,"2015$",5629934529.24372
"ARM_Reference","EU-15","EbroR",2010,"2015$",5354407428.14272
"ARM_Reference","EU-15","EbroR",2015,"2015$",5993002918.78079
"ARM_Reference","EU-15","EbroR",2020,"2015$",6216115904.96937
"ARM_Reference","EU-15","EbroR",2025,"2015$",6417688605.90828
"ARM_Reference","EU-15","EbroR",2030,"2015$",6605664237.97467
